client_id,bins
41873,0
32179,2
732,1
27082,3
37147,2
48468,2
8332,1
44764,3
26515,1
5681,1
414,2
15551,2
48260,1
41346,0
35441,1
28258,1
41698,1
14044,1
29448,3
8952,1
25116,0
30192,1
42174,3
22975,2
28744,0
7938,1
27350,1
48855,3
49889,1
37982,0
47382,2
20417,1
17669,3
28164,1
7023,2
48481,1
2158,1
15369,1
36852,0
17487,3
14973,2
14520,2
28680,0
15343,1
8174,2
2573,2
33552,2
20542,1
27918,1
38395,2
25788,1
33591,0
28296,1
11784,2
37066,1
25864,2
1076,0
27690,2
31731,1
25385,0
15720,0
35085,2
29935,3
42879,2
4886,3
16114,0
34326,0
20181,2
22046,3
9807,1
5348,3
42646,1
10582,1
43287,3
28974,3
2914,3
16551,0
22800,2
24270,3
28075,3
13160,1
30536,3
38439,0
17903,0
20921,1
8104,1
26976,0
34986,2
5832,0
11589,3
22451,2
41967,0
21986,2
19968,2
48744,1
45976,0
28380,3
28379,0
37951,3
24509,1
10353,0
1562,2
25634,3
25753,1
19883,1
24147,1
21634,2
26688,1
44914,0
9039,1
18075,3
1764,1
26673,1
31710,0
14969,1
1997,1
13449,3
12582,1
24330,2
3746,1
35072,1
47386,3
32071,2
26832,1
13401,0
23080,2
35500,0
34264,1
26911,2
36064,1
47021,1
8970,3
35366,2
18134,3
45904,0
40814,2
4154,1
13691,3
9822,2
33593,1
22269,0
40579,2
6352,0
8229,3
42238,2
21687,2
6670,3
23844,2
42656,0
31162,0
20420,0
32260,1
4909,0
14078,1
48009,0
36799,3
26502,0
31858,2
47193,3
9285,1
12678,1
35561,0
31976,0
8780,1
3753,2
35063,2
12175,0
13412,3
434,2
7127,2
26225,2
14230,2
15576,0
27790,2
9604,1
2724,2
39785,3
5461,2
38234,0
22282,1
2689,1
23134,1
14396,3
2326,1
29472,3
24716,3
18451,3
10739,0
25203,0
31868,3
12410,2
49205,3
4188,2
21549,3
35782,2
18402,3
21677,1
10393,3
44522,0
22604,3
11000,2
39962,1
12780,1
35346,3
24485,3
49976,2
10034,2
27109,3
27342,1
18307,2
34692,2
1408,1
47139,0
33901,0
15626,0
45813,0
11793,2
39118,2
45287,1
30935,1
20402,2
34698,3
34740,1
5932,2
14306,3
43821,2
37523,0
4947,0
40145,3
13621,0
47749,1
29707,1
36221,2
7613,2
48706,1
13859,1
24827,0
43268,0
31635,0
26511,2
12329,2
8025,2
23500,3
41238,3
3477,3
8047,1
43957,1
42961,3
35823,0
49517,2
17170,3
41848,3
43712,0
14912,2
11345,2
11766,1
40866,2
15319,2
26002,1
45256,3
25998,2
5850,3
46408,2
29474,2
12392,2
43437,2
39518,1
38319,3
40144,3
29763,2
20229,1
35217,3
46686,1
12667,1
25796,0
13811,2
609,0
44105,1
48037,2
23498,3
35307,2
17278,1
35136,1
7017,3
46654,2
34745,2
11012,0
31684,1
8980,2
7666,1
16754,2
49557,1
5180,1
1165,2
19761,0
8247,2
42323,1
28977,1
42404,1
48763,1
19270,1
21194,0
14035,1
34190,3
22810,0
11690,2
45533,2
45178,1
11471,1
15124,0
22636,1
20072,2
1409,1
23177,0
15145,3
46706,3
37739,1
13389,1
24602,2
802,2
29652,1
40006,2
19211,3
32175,2
6501,3
7177,2
16586,3
5179,0
19002,2
21082,1
27331,1
45546,0
41595,1
15021,3
31551,0
43007,3
21950,2
22662,1
29414,3
42761,3
23860,2
10218,1
13341,0
5300,2
5018,0
28607,3
24448,1
49318,2
15393,3
31773,3
16456,0
26428,1
21809,0
42021,1
14712,1
19894,1
36898,2
23606,3
5064,3
29978,0
45466,0
46453,0
44878,3
3016,1
39115,1
28796,1
46072,3
6734,1
46553,0
12579,2
14156,2
16807,3
25983,1
31409,3
49312,2
26255,0
24020,1
9400,0
47484,2
35336,2
843,0
43485,0
48918,2
12574,0
18140,1
15429,2
41039,3
27647,2
473,0
12724,1
40413,1
23686,3
20480,2
12235,1
33315,2
34712,2
37891,3
45603,1
35349,2
4287,3
9722,3
22749,3
48596,2
20199,3
30666,1
5020,3
6623,1
13153,2
25772,0
9124,1
26819,2
49412,2
17843,1
27574,2
14982,1
34782,1
10043,2
34400,0
8178,0
1235,3
3219,1
29419,2
29434,3
42805,3
44867,0
31616,2
7343,2
39809,0
26582,3
13245,2
49492,1
2406,2
21344,3
37486,2
30426,3
34520,3
49906,1
38642,2
17307,0
23895,1
2393,2
31113,0
24129,3
19544,1
29304,3
11605,3
23926,2
17495,2
7461,2
30317,3
43544,2
8478,1
12714,2
13840,3
31013,2
19364,3
26881,1
28420,1
42406,2
32800,2
2994,3
39854,1
7493,2
35208,3
31415,3
8294,2
18980,0
15330,1
28641,0
45812,1
4219,3
21492,2
20258,0
29137,3
30129,0
21673,1
11636,0
22393,3
39559,2
47892,3
1852,0
44664,2
34174,0
32233,3
25799,3
23655,3
33559,3
16404,3
6184,3
8826,0
11100,1
45978,2
42578,3
42369,1
11227,1
37203,2
35228,3
12086,0
10046,3
39566,3
12675,3
47374,3
8929,0
17544,2
6127,0
45284,3
48705,3
3865,2
19172,2
24113,0
31260,3
4879,0
16866,2
40076,0
3549,1
22391,1
47888,3
32338,0
19578,0
48510,1
32549,1
10252,1
22322,2
45078,2
15270,1
5729,1
30169,2
8822,0
7294,2
34152,1
5824,2
34676,2
49135,3
18969,1
43502,2
28124,1
42702,3
26604,3
6071,3
9064,3
27472,3
22136,3
8933,2
25818,2
17583,3
4187,2
13827,1
20232,1
29812,2
16042,3
43256,3
49200,1
21455,3
28500,3
45241,2
9809,1
24404,2
18466,3
9942,0
42819,3
49401,1
45795,1
41727,3
6608,1
33646,1
42008,2
37500,2
38153,0
14231,3
32477,2
23754,3
611,2
44765,2
8961,2
31949,3
21425,2
19621,2
23588,3
8592,0
24930,1
49124,0
5586,0
40082,1
34507,2
38086,2
47585,3
37237,1
4964,2
26935,1
3948,2
17607,0
2625,1
34448,0
21044,1
49419,3
956,0
14690,2
38849,3
11554,2
15975,0
31480,0
7743,0
3705,1
23220,2
39821,1
7527,0
42182,1
26152,3
42912,3
7136,0
21588,1
43747,0
42711,1
25002,1
6600,1
13243,0
13030,2
26577,2
1149,1
39985,3
6067,0
1151,2
31760,3
45087,3
21914,3
37898,2
43058,1
5559,2
10006,2
43630,3
45151,2
26023,0
25640,2
34408,2
14244,2
46418,3
2123,1
35418,3
49791,3
6170,1
8610,2
47310,0
23271,1
4393,3
20290,3
36283,1
21776,0
36045,0
34414,3
25939,0
67,2
35371,2
29456,0
22195,0
696,1
19323,2
37146,1
27693,2
7188,2
17414,2
2701,2
37028,2
29049,2
34778,1
45621,3
49346,1
20792,0
16322,2
29177,2
2449,0
49367,0
17745,2
26294,2
34193,2
13799,1
18364,2
23555,1
5127,2
31747,2
25655,2
11453,2
41383,3
40199,1
16353,0
5347,3
37697,1
47081,3
48910,1
21843,1
27517,1
8296,1
8364,0
15838,3
21895,3
39991,2
19521,2
23335,3
20529,3
47924,0
46173,2
34994,0
40750,3
41028,1
11467,0
12466,2
19475,2
27308,0
12911,1
12522,3
39263,1
41720,2
40149,1
12289,3
13514,2
9062,2
14287,2
49670,0
2115,2
27576,1
42722,2
26435,1
22385,1
6297,3
5724,2
20877,1
32221,1
26786,2
36105,1
29244,1
26607,2
12419,2
5753,0
18602,1
19328,3
48179,0
30827,3
13852,3
1976,2
12111,2
40138,2
2772,3
39808,3
6628,2
7154,1
44380,0
29703,3
32321,2
9801,0
18716,1
31268,2
36334,1
11642,3
40175,0
33190,3
42335,3
20165,3
22870,0
44290,3
25279,2
49724,3
48058,0
47292,1
22531,0
13972,0
525,1
22632,2
48472,1
7426,2
1428,2
20179,1
137,2
37352,2
47031,2
23830,3
1096,0
22115,0
18221,0
21796,3
47417,3
25544,2
38682,2
19238,0
16675,1
5219,1
30836,1
22056,0
21054,2
33551,2
12820,0
26922,3
25084,3
27397,0
2501,3
49338,3
12876,3
13278,2
10518,0
11175,1
6022,3
13639,3
28877,1
39025,0
9598,1
1769,2
10231,0
16376,2
19756,2
25987,3
3652,3
42852,3
31326,3
9789,3
12884,1
14962,2
39607,0
1160,3
48541,1
26899,2
45645,1
31351,2
31416,2
4177,2
26937,2
37967,0
9191,3
17246,3
12698,3
4692,2
40318,1
48989,1
30332,3
30384,2
38371,0
20934,3
1242,3
11147,1
38289,2
30737,2
43693,0
391,0
9213,3
27201,2
35563,0
34222,2
1560,3
45292,3
7309,1
20107,0
4605,0
14289,2
43598,0
29061,2
32814,2
31733,2
47185,0
16620,1
47247,1
1527,0
31066,3
18641,3
11264,0
175,3
44942,1
14503,2
5911,2
46273,0
28010,0
30928,2
28466,1
5184,0
28609,0
18489,2
46545,2
2594,1
9329,3
21668,3
32449,3
39949,0
3894,1
15908,3
5653,2
6448,2
20652,1
16286,3
14325,3
17004,3
7655,0
4771,2
24037,0
37334,1
29936,3
12001,3
30204,1
48920,2
37993,3
24466,3
4171,2
41217,1
12921,3
20762,2
4669,2
29418,0
10952,3
36782,2
440,0
15218,1
30913,1
13458,2
29275,2
24809,0
32358,1
11042,3
35355,0
26232,1
26265,0
40985,2
24202,3
49216,1
199,2
38105,0
21447,2
49729,3
16049,2
19764,0
45067,1
26374,1
26123,2
3222,2
44984,1
45731,3
6260,1
30803,2
32672,3
24428,0
10527,1
35222,0
31111,0
4756,3
35756,3
45279,0
8385,1
31170,3
29044,0
21520,2
8234,0
14166,2
46320,1
38360,2
48807,0
29406,0
46062,2
18877,1
36018,0
19976,0
20004,2
11670,0
5397,0
44673,1
22981,2
23558,0
1602,3
30906,3
33484,1
1448,2
18597,2
1099,2
49187,2
24344,0
12885,1
11697,0
35154,3
41320,1
41344,2
16623,3
981,0
29932,3
26985,0
15817,1
22004,1
20360,0
9649,1
46761,1
41954,2
18212,2
35183,0
38697,0
1926,0
10853,2
46023,1
44257,3
40369,1
49333,1
5243,1
18807,1
26168,1
7326,1
31859,1
3755,3
49948,1
42939,3
49750,0
17172,2
25310,3
9348,2
26303,2
4269,0
36732,3
38754,0
37015,3
33775,3
28204,3
3818,2
34320,3
18108,2
23654,0
1371,0
13294,3
2157,3
19084,2
26760,0
14562,3
14080,1
24171,0
21254,1
10833,1
24328,1
26108,0
5364,3
41579,1
8348,0
40037,2
4765,0
21154,0
26930,1
4178,1
45110,1
19085,1
44073,0
25879,3
10965,1
39974,3
35709,0
24223,3
18397,3
42681,0
26411,0
22570,1
10657,2
41779,0
24580,2
14130,2
17299,0
41382,3
3886,0
10405,2
13145,0
27640,3
39797,1
3609,2
37246,3
25509,1
10680,1
38322,1
16755,1
35689,3
30050,3
40433,0
13263,2
24261,3
7742,1
34666,1
27424,3
24847,2
9091,0
16628,2
23306,3
28630,3
13994,1
49873,2
4032,1
40976,2
17768,1
23688,3
19388,0
7007,1
39758,1
3487,1
42525,2
19550,3
35148,1
32064,2
2457,0
47290,3
23595,2
3268,3
49121,3
789,0
20293,0
29205,2
46377,1
16645,0
6020,2
22676,1
5444,3
27660,2
2346,0
23183,0
34957,2
19735,2
13047,0
17608,2
3241,3
40016,3
37583,0
33222,0
47095,2
31874,1
6921,3
10634,3
4644,3
22469,0
43032,0
43276,2
14582,3
44005,2
10719,3
6018,2
5240,0
7857,3
6801,2
30605,2
15653,1
49073,0
19674,1
48177,3
29182,2
35404,1
7101,3
28269,3
29058,3
49430,2
41152,2
14538,0
2061,0
21023,2
16031,2
13948,3
7191,1
24102,2
12322,1
37450,1
38197,2
32805,2
34269,0
30445,2
40287,2
18951,1
16349,2
18103,1
24463,1
22892,2
21658,1
31672,0
11934,0
16994,0
48333,1
5058,2
3216,3
12032,2
43059,3
15834,1
12920,3
30623,3
17488,2
1604,3
2066,1
27769,1
3651,2
10548,1
43491,2
1848,3
43827,1
5070,3
37440,0
43452,3
30813,2
8656,0
4639,2
8518,1
24946,0
8408,2
27100,2
14427,2
15111,2
46949,1
31836,2
14599,2
40360,0
38113,1
25275,1
30112,3
2835,1
25469,1
49902,1
48408,2
42462,1
21583,3
5883,2
35964,3
4987,3
22047,2
19285,1
12848,0
26855,0
25304,1
11770,1
1933,1
14263,3
24751,1
48280,2
37915,0
33494,3
25164,3
1836,0
19592,2
40826,2
25884,2
24320,3
30961,1
18196,2
18603,0
29902,3
40041,1
24158,1
16970,0
36238,0
22967,2
49337,1
44865,1
27844,1
44330,2
43986,1
41862,3
42762,2
515,1
22844,0
13979,2
40718,3
32594,3
10369,1
7859,3
18623,2
1132,3
12054,1
1217,2
12535,0
27934,3
8677,3
14260,1
14003,1
32404,2
3881,2
11419,1
38015,0
34722,3
43052,1
12184,1
4181,3
23812,0
18168,3
24472,1
30652,1
15480,2
41155,0
14436,0
34627,1
38822,0
1124,1
44986,3
20786,1
19616,1
20708,1
12663,1
16367,1
7120,2
26421,0
49038,1
19199,2
30506,3
30778,0
5143,0
33845,2
47422,1
4562,0
38067,3
4595,3
9252,1
29319,2
43306,2
32462,2
22983,2
46116,2
25284,1
46603,1
29445,1
5509,0
2294,3
12730,3
33406,3
26267,0
1372,2
12926,2
49207,2
15728,1
30979,3
12088,3
35267,0
30109,2
36630,2
45850,2
16023,1
34505,2
16224,2
14586,2
45150,3
4586,1
26365,2
45165,3
26133,2
1122,3
1001,2
47394,1
48923,0
13250,2
47030,0
8619,0
29113,3
37551,3
42163,1
2311,2
17000,0
29148,1
16662,2
12100,0
49002,3
44572,0
24937,3
16152,3
31503,2
28320,2
35505,2
30094,2
7683,1
24554,3
15123,3
17623,0
49533,2
23409,2
35445,3
18637,2
26003,0
15246,2
21174,3
10033,1
8965,3
12335,1
41668,2
26345,1
7273,2
6813,2
5808,0
16908,0
4850,2
6239,0
967,0
31698,2
40663,3
9523,3
3654,1
4368,3
17775,2
4303,0
32298,2
36670,3
28410,2
19698,0
38009,1
41073,2
25440,1
28590,1
10583,1
30146,0
12420,0
49699,0
12243,3
38132,1
44431,2
42315,0
10618,0
23893,0
47011,0
2215,1
36324,3
25584,1
27703,0
34251,1
38389,1
2458,0
38746,2
31093,3
43341,0
45255,1
38181,3
30337,2
2729,2
360,0
41146,1
26718,1
9812,0
29596,3
235,3
16607,1
28986,2
40106,1
48673,1
38220,2
49749,2
49941,1
4816,3
13014,1
42890,2
18661,2
35033,0
42789,1
48019,0
24306,2
33945,0
8802,3
31700,3
17018,0
9072,2
36041,0
49567,1
3429,3
8356,1
13099,2
38103,2
15298,0
4349,3
16946,2
29983,0
19734,1
21268,3
38543,0
48551,1
34559,3
19682,3
41070,2
2748,0
45162,3
37556,3
2918,2
25643,1
29631,2
24897,0
3825,3
26563,1
681,1
43891,2
18251,0
17671,2
30179,0
18410,1
16749,3
9953,3
44709,2
9020,3
26949,2
33498,2
33532,3
41126,3
33277,0
2008,2
48232,1
9899,0
39051,1
29696,3
34392,3
20340,2
7865,2
2221,1
29874,3
47842,3
49735,3
34856,2
2315,1
40169,1
4576,2
49335,1
46326,3
14493,1
32250,2
39213,1
39692,1
29489,1
4939,1
4743,1
47154,2
34519,2
28698,1
13295,1
15719,1
23392,0
40819,2
36464,2
48844,3
31996,1
25188,1
11514,1
32426,1
33191,3
4168,3
48817,1
4111,3
22437,2
12155,1
22495,0
24215,1
13753,3
26257,2
25935,3
25823,2
43411,0
37729,3
36070,1
13057,3
26981,1
44039,0
32932,3
207,2
44566,2
38557,3
16255,1
1110,2
23303,1
4827,1
47497,2
25154,1
10727,0
39448,2
37057,0
23568,2
42705,3
44061,0
12227,3
46658,2
41895,1
23511,2
6919,2
39935,1
32413,3
49938,2
16705,2
41913,0
15555,2
39794,0
38657,0
7562,2
29006,0
6853,2
5625,3
14161,1
46732,3
39800,2
7967,1
432,0
27610,2
36764,1
45011,0
43547,2
27555,3
36909,2
47683,2
20704,3
42378,0
41061,1
8729,3
32173,0
44217,2
25596,0
31546,2
46411,2
40992,0
3724,1
46114,0
6321,3
45459,1
4869,2
2858,3
13430,0
39171,2
42083,2
44006,2
44134,2
43965,1
28903,3
23189,1
19905,3
24322,1
21034,3
44710,2
12800,1
4894,2
6651,1
45910,2
7512,2
6587,1
29566,3
35948,0
36729,1
5435,1
3412,1
5123,1
47110,1
12041,1
16316,2
9670,1
46192,3
16583,2
36589,1
13011,1
6374,0
37674,1
19712,3
24628,3
13089,2
17523,3
49834,3
9094,1
43074,0
8542,0
37428,0
22945,1
28990,2
46678,2
18213,1
28795,0
3233,0
24350,2
9428,1
44307,1
48822,3
49607,2
14726,0
18383,2
16310,1
38326,2
25422,2
47094,1
7733,3
47280,1
165,3
46334,1
32662,1
42518,0
3555,2
31248,3
39975,1
2561,3
23331,2
2961,3
38599,2
12091,0
17230,3
16429,2
10731,2
26471,2
27351,2
2530,2
21851,0
37086,2
22874,3
24749,0
28880,1
5775,1
10409,3
27636,2
33722,3
26029,2
5199,3
41206,0
1917,3
35766,0
24647,0
13499,0
39887,2
11420,2
33080,1
16142,2
21511,3
15919,0
37693,0
24855,3
31842,2
3027,1
33119,1
6303,2
25366,3
10811,0
49569,0
141,1
33543,3
38076,1
21946,2
2129,1
8415,0
49328,3
30221,0
11724,1
34708,1
12422,1
18738,2
13381,3
43370,0
40485,1
49490,2
26864,3
7133,0
39749,1
23187,3
9869,1
37966,3
25243,2
5885,3
19413,2
16436,1
49853,0
5315,2
45378,0
20148,0
26250,2
6656,0
11849,3
6435,2
19142,3
7014,3
47779,0
35831,1
39740,2
8551,0
24567,1
10139,2
21574,3
25340,0
44002,1
38607,1
10715,2
13614,1
18311,2
48839,0
21401,1
12886,3
7037,0
2193,1
25758,0
28200,0
30210,0
43003,3
3740,1
44321,1
28640,0
3325,3
33111,2
2747,2
1939,3
27383,2
11488,3
38621,1
45779,2
32312,0
38903,1
1014,2
42520,2
28873,1
3619,3
38424,3
12606,2
45420,0
39613,2
19777,1
49534,1
23794,2
46321,2
1070,1
2280,1
35649,2
25497,0
35606,0
24133,3
7053,3
13786,2
14641,2
20466,2
45299,1
35414,0
15252,3
39308,2
37444,1
45009,1
35718,2
25800,1
45497,2
17894,1
37271,2
37767,3
28691,0
37882,3
3541,1
26027,2
34528,2
18555,0
26848,1
31697,3
3101,3
17224,1
48465,0
43120,0
22941,3
48748,1
39437,2
10944,1
33146,3
32365,3
35405,1
12583,2
4687,2
48959,0
39636,2
22037,1
49572,0
10872,1
18879,1
22638,2
32757,1
787,0
22081,0
44855,2
48041,2
14991,2
1581,3
44263,3
14005,3
4251,2
23832,3
42063,3
29407,3
2915,2
38715,2
19585,3
36737,1
27905,3
14272,2
39352,2
32831,1
36182,1
22627,3
33700,1
14921,2
37797,1
15517,0
38168,3
3368,0
42603,2
26662,2
49031,1
40319,1
22024,2
13856,3
31649,0
30895,1
25709,3
47786,3
42539,3
34298,1
37022,3
44474,2
21874,2
37157,1
48993,1
39978,3
24763,0
39116,2
20404,1
26647,0
29558,2
27193,3
10783,1
11214,2
32287,3
10031,2
40385,3
2411,3
35285,0
9708,1
11099,0
5669,1
3258,1
19011,3
46731,0
37031,2
3035,3
3307,1
4512,2
25594,3
30238,2
21273,2
37952,1
18657,1
27903,0
11923,0
20868,0
34890,3
22486,0
2500,2
35933,3
32403,2
25324,1
21484,3
6673,1
15987,1
47102,0
12396,2
39648,2
49696,3
39483,2
13305,3
35512,0
23039,3
26419,0
6561,2
22804,0
29074,0
17960,2
606,2
11049,1
42209,1
25348,1
6747,0
11283,0
45263,2
6731,3
30998,2
7679,0
24826,2
47171,1
49868,3
29331,1
36040,2
44028,3
1003,0
18718,3
30324,1
419,0
23315,3
39657,2
8046,1
21078,1
28203,1
12625,0
13073,2
47372,2
19747,2
35310,1
15024,1
6936,2
19055,2
3866,1
47822,2
18416,1
355,3
48146,1
10400,3
49213,2
16576,3
46102,1
42127,0
42218,3
26526,2
21442,3
44233,0
18060,2
20992,1
18449,0
16132,1
31818,1
48307,3
3207,3
26617,1
6027,0
32003,2
24281,3
24522,1
5188,1
35645,3
3722,0
34004,0
5560,2
13188,2
17707,0
22408,0
12110,2
16315,1
28324,2
43966,2
9719,2
2479,2
5301,2
39204,0
40867,0
5623,0
45751,2
16986,2
33866,3
44916,3
42967,3
29915,3
23705,0
1011,0
22272,2
2025,1
21360,1
15244,2
10820,3
29155,2
15545,2
29610,3
5647,1
34681,0
34393,1
34662,1
11047,0
14497,3
17672,2
46061,3
3766,0
20706,2
42383,2
21250,3
9222,1
23749,2
39005,2
17436,1
15353,3
37302,3
34210,1
35159,0
5138,0
5615,1
39048,2
1710,2
14993,2
21013,2
47183,2
16926,0
3799,2
27834,3
22285,1
1621,3
2650,2
10296,2
45518,2
1993,1
26888,3
17149,1
42974,3
25560,1
2247,2
17034,1
34595,2
5305,1
27032,1
10986,1
41597,2
2454,1
40975,2
20531,1
44289,1
49234,2
18370,2
28628,2
46466,1
14977,3
23443,0
37538,2
7180,1
30358,2
21288,2
31897,3
14420,1
40917,1
29100,3
38693,1
15917,2
47570,3
43446,3
7650,0
4980,2
29760,2
3801,1
18756,0
37625,3
13865,2
13337,2
12773,1
44063,1
7638,2
7359,1
11916,1
26494,0
5772,1
44020,2
659,3
1919,0
17429,2
35504,3
48889,3
13348,2
45317,3
44069,3
22609,2
26404,0
45393,2
42227,0
18635,2
34135,3
30631,2
26519,1
21680,3
20032,3
26150,1
13476,2
6752,0
29437,0
38842,1
18159,3
14920,1
43667,1
27556,0
32042,1
27095,1
16683,2
48789,2
22995,1
46756,1
2396,0
28372,3
10481,3
11285,2
33946,3
44847,1
14186,2
15743,2
11266,0
15847,0
10658,0
41879,2
26329,1
24645,0
10122,0
42706,0
46680,1
32834,0
39834,1
17791,1
46940,1
16909,1
44090,3
48759,1
2110,3
10063,3
23729,3
24408,1
34824,0
15567,1
27513,3
46396,2
9166,0
196,1
45880,1
24624,2
18363,1
22583,0
1692,3
35313,2
36284,3
9226,3
36239,1
33674,1
1736,2
49878,2
36637,1
45436,3
7440,0
5870,1
32428,1
30695,2
48360,2
19398,1
45007,1
11639,2
40862,0
43593,1
25585,3
45707,0
36181,3
40812,1
44258,3
2053,2
28588,0
29343,0
39440,3
46158,3
18301,3
28741,3
4706,1
39398,2
35448,2
33083,0
22976,0
21620,1
20740,0
16805,0
19201,3
31933,3
11231,3
11708,3
6722,2
3264,1
16343,1
5643,1
38912,2
19631,0
7531,2
29000,1
27583,2
33287,0
31289,3
12455,3
47967,3
26054,2
13757,2
10846,3
36967,3
31555,1
19016,0
38184,2
7635,3
18302,0
45633,2
16501,3
47049,2
24778,1
43724,1
43167,1
27244,3
43534,1
42643,2
42488,1
34230,1
5979,1
37400,2
25495,1
15981,3
26322,2
28980,0
17002,2
42956,1
14315,2
17105,0
9163,3
12799,2
3480,0
44454,1
35884,2
48049,0
47548,3
22775,2
8028,1
1961,3
10734,2
7417,2
26401,3
349,2
28626,2
12498,1
48876,0
38354,0
29885,1
25517,3
32870,0
30683,2
30184,1
44998,2
49220,3
11511,0
12880,1
4487,2
38685,0
35123,0
14735,0
11473,1
40721,3
23768,0
17926,1
20338,3
44317,3
16291,3
4686,3
20321,0
7576,3
42204,2
28671,3
39804,0
32722,3
17408,3
22869,1
40153,0
17298,2
2895,1
16239,1
23393,0
39378,1
6534,2
23965,3
44763,2
17787,0
9780,1
13955,1
18751,2
22210,2
12581,0
41137,3
25194,3
14087,3
11977,0
31776,3
938,2
14340,2
32099,2
14964,2
12321,3
40549,1
6334,3
26469,1
17221,0
40155,0
21457,2
31954,1
5375,0
42691,0
32490,0
17178,2
34239,1
22789,3
35983,0
13615,1
41348,1
9750,2
26395,2
4612,3
25891,1
26271,2
37011,3
12866,0
29284,0
36100,2
16785,2
12691,0
30198,1
31028,0
35420,1
25628,3
7910,3
33369,1
20166,1
15869,0
33120,3
26105,3
29101,3
31908,1
46213,3
41654,2
25912,2
8642,1
37634,0
39451,2
18911,1
3428,3
14530,0
24513,2
34753,1
29040,1
16581,2
37499,0
36890,1
19289,2
33943,0
23725,1
45456,3
48628,1
6408,3
28531,2
33972,2
4997,3
3704,2
48922,1
9966,1
49923,0
22895,2
30796,0
42015,1
8849,3
47191,0
47062,2
30472,1
6469,0
23584,1
21858,1
24224,1
35057,3
44443,3
45184,3
46622,3
25001,1
29322,2
44529,0
37192,2
4829,3
22972,2
28677,0
16406,3
9784,3
16422,2
39972,1
12633,2
37858,2
35692,3
626,0
43514,2
15938,2
3832,1
40752,1
49610,3
31631,1
23351,1
3084,1
20816,0
519,3
23400,1
33205,3
12148,1
24822,1
10470,0
36945,3
27061,1
32966,0
24576,1
47275,0
16778,1
36741,2
1133,0
9277,2
48815,2
37279,2
420,0
20342,1
18860,0
40640,3
44630,2
48273,2
47864,3
46762,3
39075,1
32119,3
15597,1
31950,2
43899,3
18340,0
17286,3
41215,0
40105,2
11607,1
20437,2
33778,1
2691,0
43498,1
12002,0
4952,0
13651,2
44573,2
6142,2
36050,2
22938,1
1612,2
22912,1
2095,3
23944,2
16572,0
24276,0
25346,1
6497,3
38712,1
40449,1
4383,3
14808,0
37043,1
5570,3
47153,1
30160,1
21671,3
36408,2
12665,2
12723,2
3,3
44845,1
3002,3
6826,0
23373,3
41753,0
10569,1
2862,0
4801,0
37536,2
10629,2
35991,1
4400,2
49619,1
18437,3
1580,2
11513,2
22228,3
30310,1
27147,1
10689,0
49741,1
1020,1
17088,2
12109,1
45947,1
19835,1
3594,1
3868,1
33289,3
17339,3
49738,0
11742,3
8108,1
30983,1
44046,0
38993,0
33914,2
4256,2
42853,1
4050,3
48608,3
11703,2
23179,3
26260,3
42921,1
14890,1
4992,2
10653,2
46606,1
13067,1
32603,0
8717,1
22357,2
1611,2
30541,2
8594,3
8653,3
43258,1
28066,2
19122,2
3484,3
15341,1
42605,0
23952,2
44609,2
31340,1
47763,1
41979,1
11527,0
20243,3
25954,1
21422,1
48516,0
35663,2
27316,1
21802,2
18746,2
38380,0
41207,2
13643,0
18298,2
40740,3
11434,2
48943,3
3533,1
23546,3
43613,1
8503,3
7920,1
47755,0
32362,3
38917,2
32547,0
30091,3
25699,1
25376,0
25647,2
7629,1
32536,0
21529,2
37155,0
11120,3
2130,0
7430,2
6598,0
46013,1
41745,2
6017,2
26993,1
27422,2
44276,1
38535,0
48627,2
24680,1
46404,0
32735,2
16882,0
8920,1
15976,2
6677,0
3822,0
20188,3
23925,3
19247,0
13500,0
39742,2
35591,0
44415,0
13891,2
6539,0
44206,0
29450,2
24393,1
43042,1
1183,2
4770,1
21657,0
25115,2
12026,3
15793,3
30776,3
4590,1
43521,2
45311,3
40135,3
42092,1
29353,1
26584,2
16825,1
9885,1
47252,2
32308,2
25482,2
13096,2
294,1
12532,1
39334,0
34356,1
24604,1
32464,3
29339,3
15812,2
48854,0
11701,3
18233,3
29816,3
3759,0
4846,1
43046,1
1392,3
10085,3
34965,2
48757,1
23670,1
30883,0
39567,2
43426,1
20978,1
29230,3
41136,3
7626,2
3835,2
9080,1
45418,2
33534,1
40578,1
8495,3
45516,1
1864,1
26867,0
33767,0
13003,3
37843,3
30622,1
11046,2
10428,2
46136,1
44246,0
22732,0
3443,3
48399,3
35604,3
48160,0
32509,0
43604,2
24063,0
25317,2
41695,2
49770,1
25523,0
33477,3
7047,3
13321,0
15475,1
10166,2
5481,0
47568,1
20908,3
9767,3
19061,2
23487,3
3896,0
32206,1
48525,1
22725,3
14946,1
16201,2
41036,1
17028,2
15408,1
13081,2
27439,3
40032,3
18568,1
35239,2
4474,0
28972,1
34866,3
23427,2
34888,3
16123,2
26581,1
31830,0
39065,0
45504,0
45624,3
31782,2
46355,3
39575,3
33779,0
48357,3
2111,1
30394,1
8014,0
41154,1
49793,3
13508,2
25273,1
6259,2
14553,2
13097,1
4627,2
24925,2
40714,1
22878,2
40844,2
738,3
10866,2
31674,0
26194,0
33843,2
38281,2
44654,1
42107,2
4575,3
22217,0
34122,3
48201,1
36269,2
24295,2
11904,2
34583,0
25038,3
